date,dataoqiao,shawo,xinbaliqiao,wangjiabai,wucun,huairoushuiku
2019/7/3 0:00,8.7008,8.82,6.58,13.42,12.4,11.47
2019/7/3 4:00,8.6824,7.74,6.4,12.9,11.67,11.38
2019/7/3 8:00,8.664,7.54,6.45,12.52,11.41,10.93
2019/7/3 12:00,8.6456,8.13,8.68,13.54,14.08,11.31
2019/7/3 16:00,8.6272,7.92,9.91,14.87,14.71,11.12
2019/7/3 20:00,8.6088,9.13,7.32,14.56,13.1,10.95
2019/7/4 0:00,8.5904,8.62,6.95,9.148585759,10.5,8.37
2019/7/4 4:00,8.572,7.3,4.79,9.148585759,9.45,8.57
2019/7/4 8:00,8.5536,7.07,5.05,9.148585759,8.82,8.04
2019/7/4 12:00,8.5352,6.92,8.72,9.148585759,10.03,8.43
2019/7/4 16:00,8.5168,7.1,8.238,9.148585759,10.09,8.76
2019/7/4 20:00,8.4984,8.23,7.756,9.148585759,8.76,8.74
2019/7/5 0:00,8.48,8.59,7.274,0.292857143,7.99,8.64
2019/7/5 4:00,6.85,7.58,6.792,0.585714286,5.75,8.52
2019/7/5 8:00,6.95,8.25,6.31,0.878571429,7.88,8.48
2019/7/5 12:00,11.68,9.01,5.828,1.171428571,11.99,8.7
2019/7/5 16:00,11.87,8.09,5.346,1.464285714,20.01,9.65
2019/7/5 20:00,10.09,7.98,4.864,1.757142857,13.79,9.44
2019/7/6 0:00,3.3,5.99,4.382,2.05,6.11,7.61
2019/7/6 4:00,1.81,5.63,3.9,0.54,4.75,7.46
2019/7/6 8:00,2.19,5.73,3.418,0.96,5.24,7.78
2019/7/6 12:00,7.13,5.27,2.936,6.38,7.96,8.04
2019/7/6 16:00,10.88,6.03,2.454,12.27,11.84,8.6
2019/7/6 20:00,10.14,6.71,1.972,4.08,6.75,8.34
2019/7/7 0:00,10.2722437,4.84,1.49,9.148585759,0.14,8.41
2019/7/7 4:00,10.2722437,4.5,1.49,9.148585759,0.05,8.99
2019/7/7 8:00,10.2722437,4.25,1.67,9.148585759,0.02,9.04
2019/7/7 12:00,2.64,5.46,2.46,0.3,3.05,9.89
2019/7/7 16:00,3.05,6.52,2.63,1.9,6.42,12.95
2019/7/7 20:00,3.6,5.12,1.94,1.49,4.62,10.44
2019/7/8 0:00,3.46,5.474166667,1.9875,9.148585759,3.97,6.46
2019/7/8 4:00,3.32,5.828333333,2.035,9.148585759,4.18,6.66
2019/7/8 8:00,3.18,6.1825,2.0825,9.148585759,4.16,6.8
2019/7/8 12:00,3.04,6.536666667,2.13,9.148585759,8.6,8.98
2019/7/8 16:00,5.34,6.890833333,2.5,0.32,13.6,10.37
2019/7/8 20:00,4.74,7.245,1.85,0.39,7.45,10.09
2019/7/9 0:00,4.01,7.599166667,2.293076923,6.1,11.73,7.59
2019/7/9 4:00,2.69,7.953333333,2.736153846,4.83,6.43,6.48
2019/7/9 8:00,3.02,8.3075,3.179230769,3.56,6.53,7.02
2019/7/9 12:00,4.9,8.661666667,3.622307692,9.49,12.36,7.5
2019/7/9 16:00,10.2722437,9.015833333,4.065384615,20.440001,25.870001,9.35
2019/7/9 20:00,10.23,9.37,4.508461538,17.299999,21.75,8.51
2019/7/10 0:00,6.63,4.41,4.951538462,3.69,4.05,6.65
2019/7/10 4:00,4.65,6.51,5.394615385,4.51,3.65,6.62
2019/7/10 8:00,5,3.96,5.837692308,5.18,4.05,6.36
2019/7/10 12:00,9.53,3.77,6.280769231,6.41,11.17,6.83
2019/7/10 16:00,10.88,4.42,6.723846154,9.3,14.62,7.07
2019/7/10 20:00,9.48,5.6,7.166923077,6.64,9.75,6.87
2019/7/11 0:00,15.45,8.23,7.61,7.75,11.99,8.28
2019/7/11 4:00,15.79,8.46,7.27,6.65,11.5,8.39
2019/7/11 8:00,14.83,8.35,6.97,5.14,11.68,8.38
2019/7/11 12:00,17.190001,8.02,8.61,5.85,15.3,8.66
2019/7/11 16:00,17,8.35,9.36,9.06,15.44,8.94
2019/7/11 20:00,15.68,9.03,9.19,10.64,13.13,8.37
2019/7/12 0:00,9.91,11.23,7.93,7.36,11.05,11.25
2019/7/12 4:00,9.32,11.05,7.52,7.28,10.76,10.53
2019/7/12 8:00,9.19,10.36,7.49,7.09,10.66,10.75
2019/7/12 12:00,8.8,9.94,9.48,6.78,10.77,10.8
2019/7/12 16:00,9.43,10.12,11.41,6.91,11.11,10.76
2019/7/12 20:00,9.82,9.56,9.95,7.68,11.18,10.35
2019/7/13 0:00,5.75,10.24,1.62,1.65,29.32,8.85
2019/7/13 4:00,1.49,7.77,1.52,0.72,17.690001,9.04
2019/7/13 8:00,4.01,6.47,1.71,0.1,12.53,8.94
2019/7/13 12:00,8.63,8.06,3.36,0.14,24.25,8
2019/7/13 16:00,13.08,11.51,3.79,1.51,31.51,11.43
2019/7/13 20:00,8.27,13.46,2.2,1.06,31.83,9.32
2019/7/14 0:00,3.18,7.34,1.85,2.15,19.290001,8.6
2019/7/14 4:00,10.2722437,5.51,1.74,1.64,7,8.85
2019/7/14 8:00,10.2722437,5.64,2.08,0.86,5.79,8.71
2019/7/14 12:00,3.66,8.63,3.63,1.45,22.34,8.83
2019/7/14 16:00,10.87,11.36,4.43,10.41,25.450001,9.42
2019/7/14 20:00,10.19,9.9,2.91,2.5,29.110001,8.74
2019/7/15 0:00,8.24,7.59,1.99,2.17,17.959999,8.17
2019/7/15 4:00,5.3,6.25,1.64,1.45,10.44,8.67
2019/7/15 8:00,6.99,5.71,2.18,0.49,8.55,8.78
2019/7/15 12:00,5.16,9.91,3.84,2.59,29.719999,10.74
2019/7/15 16:00,15.8,11.64,4.5,8.51,31.629999,12.03
2019/7/15 20:00,11.73,9.5,2.72,1.63,23.59,9.24
2019/7/16 0:00,9.77,8.29,1.71,2.35,13.38,9.34
2019/7/16 4:00,6.76,6.65,1.7,1.94,9.74,10.32
2019/7/16 8:00,7.46,5.45,2.34,1.3,6.22,9.81
2019/7/16 12:00,9.93,7.71,3.43,1.96,9.98,10.28
2019/7/16 16:00,12.21,11.02,4.5,3.86,14.26,12.51
2019/7/16 20:00,10.55,11.14,3.22,1.23,15.37,10.03
2019/7/17 0:00,8.67,9.24,2.39,2.07,10.04,9.63
2019/7/17 4:00,6.1,6.31,1.88,2.28,6.99,9.75
2019/7/17 8:00,4.8,5.09,2.06,0.64,3.66,10.16
2019/7/17 12:00,5.89,5.57,2.52,0.03,3.08,6.74
2019/7/17 16:00,10.06,7.4,3.23,0.01,3.65,6.99
2019/7/17 20:00,6.27,7.1,2.82,9.148585759,2.9,6.86
2019/7/18 0:00,3.36,5.4,1.98,9.148585759,0.65,6.88
2019/7/18 4:00,2.33,4.24,1.79,0.22,0.23,7.31
2019/7/18 8:00,2.64,3.73,1.99,9.148585759,0.34,6.88
2019/7/18 12:00,11.07,4.7,3.52,1.7,2.94,7.45
2019/7/18 16:00,13.81,5.58,4.51,6.79,9.31,10.49
2019/7/18 20:00,7.8,6.06,3.33,2.41,8.74,10.04
2019/7/19 0:00,6.25,6.6,2.44,2.28,7.35,8.52
2019/7/19 4:00,4.5,4.84,2.21,1.93,4.98,8.24
2019/7/19 8:00,3.96,4.49,2.5,0.61,3.02,8.15
2019/7/19 12:00,6.8,6.33,3.77,0.35,6.96,8.98
2019/7/19 16:00,12.7,10.46,4.04,1.76,8.55,9.64
2019/7/19 20:00,7.54,6.5,3.34,0.66,12.38,9.1
2019/7/20 0:00,5.58,5.45,2.45,1.44,7.79,8.58
2019/7/20 4:00,3.88,5.29,2.22,1.82,4.89,8.28
2019/7/20 8:00,2.84,4.38,2.17,0.66,3.02,8.4
2019/7/20 12:00,4.44,5.2,3.13,0.02,3.82,9.01
2019/7/20 16:00,8.44,5.34,3.17,9.148585759,12.45,9.12
2019/7/20 20:00,5.3,5.61,2.79,0.04,4.22,9.77
2019/7/21 0:00,3.7,5.23,2.36,0.05,2.26,10.01
2019/7/21 4:00,1.85,5.46,2.18,0.05,0.84,9.46
2019/7/21 8:00,2.28,5.82,2.69,0.02,0.55,9.88
2019/7/21 12:00,12.81,6.98,4.35,0.66,2.93,10.28
2019/7/21 16:00,14.52,8.68,4.85,6.46,7.94,11.8
2019/7/21 20:00,11.39,6.44,3.25,3.6,10.93,11.84
2019/7/22 0:00,11.12,6.56,2.2,2.26,8.05,11.02
2019/7/22 4:00,9.85,5.52,1.66,1.76,4.62,10.89
2019/7/22 8:00,7.45,5.44,1.83,0.36,4.36,10.55
2019/7/22 12:00,9.91,6.88,2.46,2.13,15.64,13.03
2019/7/22 16:00,11.77,5.09,2.75,9.148585759,19.84,12.52
2019/7/22 20:00,10.9,9.12,4.51,9.148585759,8.56,12.28
2019/7/23 0:00,6.28,6.75,3.36,9.148585759,6.24,11.63
2019/7/23 4:00,5.98,4.26,0.62,9.148585759,2.88,11.38
2019/7/23 8:00,3.15,2.63,0.81,9.148585759,1.71,11.78
2019/7/23 12:00,8.02,1.54,0.88,0.06,1.49,14.59
2019/7/23 16:00,9.32,2.85,1.68,1.02,1.71,14.89
2019/7/23 20:00,6.91,1.36,2.48,0.02,0.44,16.190001
2019/7/24 0:00,3.64,1.96,1.93,9.148585759,0.11,13.92
2019/7/24 4:00,3.14,2.38,2.54,9.148585759,0.52,12.85
2019/7/24 8:00,3.74,2.69,2.24,9.148585759,0.79,13.76
2019/7/24 12:00,7.54,2.82,2.95,0.04,11.67,7.08
2019/7/24 16:00,11.04,3.27,2.96,0.26,21.940001,7.36
2019/7/24 20:00,8.46,5.36,1.91,0.44,11.15,8.52
2019/7/25 0:00,5.06,5.09,1.91,0.18,9.97,8.19
2019/7/25 4:00,3.62,4.38,1.91,9.148585759,7.06,7.85
2019/7/25 8:00,3.46,4.39,1.98,9.148585759,4.35,7.22
2019/7/25 12:00,9.72,4.32,3.69,9.148585759,19.190001,9.51
2019/7/25 16:00,15.72,5.37,4.22,0.17,25.77,9.33
2019/7/25 20:00,12.26,6.73,2.58,0.54,20.950001,8.96
2019/7/26 0:00,7.65,5.55,2.01,0.77,10.41,9.25
2019/7/26 4:00,6.97,5.01,1.87,0.4,6.81,8.94
2019/7/26 8:00,4.06,4.53,2.04,9.148585759,3.94,9.32
2019/7/26 12:00,11.3,5.23,3.96,0.12,12.46,9.56
2019/7/26 16:00,10.52,9.06,4.7,6.58,12.79,13.35
2019/7/26 20:00,8.66,11.2,3.2,1.97,20.389999,12.4
2019/7/27 0:00,8.01,9.69,1.89,1.61,22.110001,12.07
2019/7/27 4:00,4.28,6.12,1.7,0.48,12.28,11.27
2019/7/27 8:00,4.65,5.18,2.08,0.02,9.54,11.54
2019/7/27 12:00,7.695,6.63,3.69,1,21.51,12.87
2019/7/27 16:00,10.74,10.7,4.17,3.4,15.95,11.8
2019/7/27 20:00,6.49,11.22,2.44,0.98,14.55,12.35
2019/7/28 0:00,5.77,7.68,1.54,0.4,14.05,11.5
2019/7/28 4:00,5.38,5.2,1.63,0.04,9.28,11.68
2019/7/28 8:00,4.08,4.61,1.7,9.148585759,8.15,11.36
2019/7/28 12:00,6.26,6.41,2.91,9.148585759,11.61,11.56
2019/7/28 16:00,12.48,10.5,3.67,0.55,16.23,14.1
2019/7/28 20:00,11.12,9.98,2.24,7.61,21.43,12.2
2019/7/29 0:00,7.18,0.03,1.862,5.65,16.0725,11.03
2019/7/29 4:00,3.82,0.04,1.484,3.42,10.715,11.75
2019/7/29 8:00,2.17,0.03,1.106,0.37,5.3575,12.09
2019/7/29 12:00,4.13,0.04,0.728,0.13,11.75863292,12.35
2019/7/29 16:00,2.38,1.41,0.35,9.148585759,11.75863292,12.14
2019/7/29 20:00,1.64,0.04,0.71,9.148585759,11.75863292,12.74
2019/7/30 0:00,0.35,0.52,1.11,9.148585759,11.75863292,13.05
2019/7/30 4:00,0.06,0.26,1.51,9.148585759,11.75863292,12.09
2019/7/30 8:00,1.08,0.08,1.91,9.148585759,11.75863292,12.47
2019/7/30 12:00,3.12,0.04,2.31,0.22,11.75863292,13.3
2019/7/30 16:00,4.56,0.08,1.84,0.24,11.75863292,16.24
2019/7/30 20:00,2.44,1.71,2.46,0.21,11.75863292,8.02
2019/7/31 0:00,0.77,2.56,1.87,0.09,11.75863292,6.04
2019/7/31 4:00,0.34,3.47,1.96,0.02,11.75863292,6.77
2019/7/31 8:00,1.19,3.04,2.42,0.04,11.75863292,6.69
2019/7/31 12:00,8.3,3.36,3.24,0.16,11.75863292,9.22
2019/7/31 16:00,9.96,3.78,3.57,2.74,11.75863292,10.59
2019/7/31 20:00,11.25,4.45,2.65,2.8,11.75863292,10.51
2019/8/1 0:00,11.1232,11.36,4.91,6.13,10.81,14.27
2019/8/1 4:00,10.9964,11.22,4.31,6.03,10.56,14.29
2019/8/1 8:00,10.8696,11.21,4.38,5.98,10.29,14.26
2019/8/1 12:00,10.7428,10.58,8.16,5.98,10.2,13.78
2019/8/1 16:00,10.616,10.77,10.49,1.22,10.43,13.79
2019/8/1 20:00,10.4892,10.8,7.71,1.09,10.22,13.81
2019/8/2 0:00,10.3624,10.27,8.64,14.53,14.91,14.7
2019/8/2 4:00,10.2356,10,5.87,13.86,14.27,14.87
2019/8/2 8:00,10.1088,9.97,5.32,12.73,14.2,14.52
2019/8/2 12:00,9.982,9.91,9.79,12.51,14.32,14.54
2019/8/2 16:00,9.8552,11.31,13.63,11.98,14.78,14.76
2019/8/2 20:00,9.7284,10.44,9.22,11.44,14.76,14.51
2019/8/3 0:00,9.6016,10.11,5.74,14.11,12.16,11.05
2019/8/3 4:00,9.4748,8.88,4.97,14,11.5,11.11
2019/8/3 8:00,9.348,7.5,4.47,13.72,11.47,11.08
2019/8/3 12:00,9.2212,7.7,8.05,14.49,15.43,10.69
2019/8/3 16:00,9.0944,8.36,9.07,15.52,17.01,10.88
2019/8/3 20:00,8.9676,8.55,6.54,15.6,14.71,11.37
2019/8/4 0:00,8.8408,9.25,6.220526316,9.148585759,8.46,8.15
2019/8/4 4:00,8.714,9.42,5.901052632,9.148585759,8.18,8.78
2019/8/4 8:00,8.5872,8.86,5.581578947,9.148585759,8.06,8.52
2019/8/4 12:00,8.4604,7.67,5.262105263,9.148585759,9.21,8.49
2019/8/4 16:00,8.3336,7.76,4.942631579,9.148585759,12.68,8.42
2019/8/4 20:00,8.2068,9.62,4.623157895,9.148585759,11.81,8.48
2019/8/5 0:00,8.08,8.1,4.303684211,0.418571429,8.99,9.02
2019/8/5 4:00,5.86,8.08,3.984210526,0.837142857,5.6,8.78
2019/8/5 8:00,5.43,6.99,3.664736842,1.255714286,5.81,9.04
2019/8/5 12:00,10.85,6.5,3.345263158,1.674285714,16.4,9.01
2019/8/5 16:00,11.68,7.52,3.025789474,2.092857143,22.82,8.17
2019/8/5 20:00,8.6,7.29,2.706315789,2.511428571,18.790001,9.35
2019/8/6 0:00,4.58,6.4,2.386842105,2.93,5,7.9
2019/8/6 4:00,1.97,6.75,2.067368421,3.61,3.8,7.02
2019/8/6 8:00,2.8,5.98,1.747894737,6.34,6.78,7.65
2019/8/6 12:00,8.55,7.24,1.428421053,20.860001,9.5,8.38
2019/8/6 16:00,9.27,8.39,1.108947368,24.73,17.190001,8.21
2019/8/6 20:00,11.22,11.34,0.789473684,8,10.96,6.6
2019/8/7 0:00,4.01,4.58,0.47,1.09,1.51,10.08
2019/8/7 4:00,1.88,4.58,0.81,0.94,1.02,9.91
2019/8/7 8:00,1.57,4.43,0.51,0.44,1.87,10.03
2019/8/7 12:00,2.9,5.14,0.72,2.51,7.79,10.8
2019/8/7 16:00,8.8,5.66,1.78,8.1,31.959999,13.2
2019/8/7 20:00,6.84,5.5,1.45,3.28,27.43,12.16
2019/8/8 0:00,2.81,5.655714286,1.68,0.19,4.5,9.74
2019/8/8 4:00,1.99,5.811428571,2.03,9.148585759,4.27,9.13
2019/8/8 8:00,2.13,5.967142857,0.49,9.148585759,5.88,9.87
2019/8/8 12:00,6.49,6.122857143,0.76,0.14,12.73,9.35
2019/8/8 16:00,9.45,6.278571429,1.57,0.6,13.58,9.93
2019/8/8 20:00,8.9,6.434285714,1.39,0.49,9.46,7.07
2019/8/9 0:00,6.87,6.59,1.873846154,4.79,12.49,7.51
2019/8/9 4:00,3.59,7.07,2.357692308,3.52,7.48,7.35
2019/8/9 8:00,4.15,5.64,2.841538462,2.2,3.94,7.19
2019/8/9 12:00,6.82,6.77,3.325384615,7.7,10.9,8.05
2019/8/9 16:00,6.86,6.56,3.809230769,28.030001,21.83,9.25
2019/8/9 20:00,4.76,6.75,4.293076923,22.16,18.57,8.3
2019/8/10 0:00,7.3,5.88,4.776923077,7.03,6.44,7.05
2019/8/10 4:00,5.9,5.8,5.260769231,6.16,5.55,7.24
2019/8/10 8:00,6.17,6.46,5.744615385,6.9,4.59,6.99
2019/8/10 12:00,9.75,6.41,6.228461538,8.96,12.42,7.24
2019/8/10 16:00,11.33,9.48,6.712307692,9.75,10.18,7.14
2019/8/10 20:00,10.83,8.47,7.196153846,7.88,6.6,6.71
2019/8/11 0:00,15.61,8.79,7.68,11.26,12.47,7.92
2019/8/11 4:00,15.07,8.54,7.23,10.52,12.09,8
2019/8/11 8:00,13.9,7.44,7.36,8.81,12.68,8.41
2019/8/11 12:00,16.889999,8.16,8.66,9.51,16.58,6.52
2019/8/11 16:00,18.120001,8.68,9.35,10.91,16.860001,7.14
2019/8/11 20:00,17.030001,9.893068206,8.75,11.71,15.68,7.16
2019/8/12 0:00,9.35,11.13,8.1,8.17,11.23,10.3
2019/8/12 4:00,8.66,11.06,7.93,7.94,10.87,10.78
2019/8/12 8:00,7.698,10.82,7.57,7.06,10.87,10.87
2019/8/12 12:00,6.736,11.2,8.7,6.93,11.26,10.13
2019/8/12 16:00,5.774,10.09,10.56,7.05,11.21,11.04
2019/8/12 20:00,4.812,9.97,10.09,7.54,11.13,11.22
2019/8/13 0:00,3.85,10.12965517,2.11,0.43,1.39,5.84
2019/8/13 4:00,2.69,10.28931034,2.06,0.35,1.05,6.18
2019/8/13 8:00,2.73,10.44896552,2.09,0.32,1.04,5.97
2019/8/13 12:00,5.49,10.60862069,3.56,0.65,4.04,7.21
2019/8/13 16:00,9.07,10.76827586,4.08,2.47,7.86,8.06
2019/8/13 20:00,9.37,10.92793103,3.17,2.07,5.76,7.17
2019/8/14 0:00,10.56,11.08758621,2.16,1.23,3.97,6.4
2019/8/14 4:00,5.42,11.24724138,1.72,0.99,2.05,7.42
2019/8/14 8:00,6.9,11.40689655,2.33,1.16,2.34,7.69
2019/8/14 12:00,17.219999,11.56655172,3.66,3.685,9.31,7.89
2019/8/14 16:00,15.4,11.7262069,4.91,6.21,14.97,7.82
2019/8/14 20:00,15.38,11.88586207,3.78,6.86,16.040001,9.48
2019/8/15 0:00,10.05,12.04551724,2.33,4.49,7.26,8.59
2019/8/15 4:00,8.61,12.20517241,2.08,3.21,4.56,7.81
2019/8/15 8:00,9.42,12.36482759,2.97,2.52,4.03,8.29
2019/8/15 12:00,14.54,12.52448276,4.25,9.02,23.98,10.22
2019/8/15 16:00,22.309999,12.68413793,6.07,19.18,25.190001,9.51
2019/8/15 20:00,22.23,12.8437931,3.76,15.13,11.52,9.12
2019/8/16 0:00,23.469999,13.00344828,2.42,11.59,7.39,8.62
2019/8/16 4:00,19.459999,13.16310345,2.36,5.35,4.58,8.71
2019/8/16 8:00,14.5,13.32275862,2.77,3.01,3.46,8.79
2019/8/16 12:00,22.379999,13.48241379,5.03,7.36,6.78,10.65
2019/8/16 16:00,12.43,13.64206897,6.89,12.66,10.52,12.59
2019/8/16 20:00,13.32,13.80172414,5.16,13.33,4.97,11.5
2019/8/17 0:00,11.85,13.96137931,2.93,9.93,2.81,11.3
2019/8/17 4:00,10.3,14.12103448,2.53,6.71,2.31,11.33
2019/8/17 8:00,10.72,14.28068966,2.84,4.11,2.8,11.65
2019/8/17 12:00,17.32,14.44034483,4.97,9.26,7.86,12.08
2019/8/17 16:00,19.610001,14.6,6.56,17.17,22.43,13.62
2019/8/17 20:00,20.879999,10.9,5.53,16.15,12.35,12.84
2019/8/18 0:00,18.700001,9.17,3.04,11.26,5.82,12.51
2019/8/18 4:00,14,7.65,2.18,7.54,3.23,13.09
2019/8/18 8:00,15.78,6.55,2.78,4.47,1.2,12.66
2019/8/18 12:00,26.690001,10.36,5.13,8.75,17.58,13.99
2019/8/18 16:00,27.940001,13.09,6.7,18.049999,25.450001,15.91
2019/8/18 20:00,26.610001,11.72,4.99,16.15,18.969999,15.84
2019/8/19 0:00,19.040001,9.49,2.8,11.18,11.73,14.48
2019/8/19 4:00,13.69,6.94,2.31,7.81,7.25,13.5
2019/8/19 8:00,15.74,6.44,2.69,4.78,6.12,14.26
2019/8/19 12:00,21.75,10.3,4.91,8.09,11.68,6.7
2019/8/19 16:00,24.299999,14.5,6.23,16.700001,8.37,7.42
2019/8/19 20:00,24.799999,12.72,5.62,14.95,2.06,7.26
2019/8/20 0:00,23.57,10.2,2.95,10.73,3.64,7.4
2019/8/20 4:00,18.389999,8.33,2.16,6.18,3.47,6.77
2019/8/20 8:00,10.29,6.26,2.47,2.92,1.85,7.09
2019/8/20 12:00,14.08,6.03,3.02,1.52,1.06,7.5
2019/8/20 16:00,9.255,6.25,3.27,1.1,3.15,7.71
2019/8/20 20:00,4.43,6.81,1.43,0.81,1.19,7.75
2019/8/21 0:00,3.42,5.79,1.11,0.42,0.35,7.37
2019/8/21 4:00,2.25,5.16,2.09,0.36,0.02,7.61
2019/8/21 8:00,10.2722437,5.73,2.52,0.35,0.21,7.38
2019/8/21 12:00,6.19,7.07,4.76,2.4,5.76,7.92
2019/8/21 16:00,5.71,7.23,6.03,6.58,11.83,9.4
2019/8/21 20:00,8.59,6.77,4.49,7.15,8.85,8.47
2019/8/22 0:00,5.36,6.39,2.44,5.48,5.26,8.51
2019/8/22 4:00,3.27,5.85,2.16,3.18,3.38,8.85
2019/8/22 8:00,2.65,5.98,2.41,1.16,1.52,8.95
2019/8/22 12:00,8.89,7.42,3.86,1.51,9.5,9.09
2019/8/22 16:00,8.11,8.76,5.45,2.76,12.89,9.91
2019/8/22 20:00,8.72,9.15,4.34,4.44,7.13,9.4
2019/8/23 0:00,8.91,7.83,2.67,4.41,1.27,9.32
2019/8/23 4:00,5.95,7.64,2.13,3.28,0.03,9.53
2019/8/23 8:00,5.85,6.88,2.37,1.72,0.04,9.93
2019/8/23 12:00,10.83,8.44,2.410961538,4,5.1,11.62
2019/8/23 16:00,13.42,8.08,2.451923077,8.08,7.4,13.17
2019/8/23 20:00,12.66,8.66,2.492884615,8.9,1.54,13.32
2019/8/24 0:00,10,9.35,2.533846154,5.27,0.62,12.26
2019/8/24 4:00,7.19,7.61,2.574807692,2.46,0.04,12.51
2019/8/24 8:00,5.71,7.85,2.615769231,0.48,0.33,12.61
2019/8/24 12:00,13.71,7.83,2.656730769,2.1,13.49,13.32
2019/8/24 16:00,16.52,10.67,2.697692308,5.81,21.52,13.95
2019/8/24 20:00,14.09,11.3,2.738653846,7.65,22.73,13.94
2019/8/25 0:00,11.98,9.35,2.779615385,5.22,9.28,13.34
2019/8/25 4:00,7.13,7.29,2.820576923,2.36,0.3,13.29
2019/8/25 8:00,6.35,6.66,2.861538462,0.31,0.03,14.24
2019/8/25 12:00,14.2,8.82,2.9025,1.76,19.790001,15.6
2019/8/25 16:00,14.19,10.07,2.943461538,5.75,26.43,16.24
2019/8/25 20:00,15.04,11.05,2.984423077,9.01,22.82,15.68
2019/8/26 0:00,12.85,8.69,3.025384615,7.44,13.15,10.52610863
2019/8/26 4:00,9.46,7.37,3.066346154,4.14,3.41,10.52610863
2019/8/26 8:00,9.31,6.03,3.107307692,1.45,8.76,10.52610863
2019/8/26 12:00,12.41,6.61,3.148269231,1.08,18.93,10.52610863
2019/8/26 16:00,12.73,7.92,3.189230769,1.99,25.57,6.26
2019/8/26 20:00,10.54,8.45,3.230192308,2.58,17.040001,5.98
2019/8/27 0:00,7.95,8.89,3.271153846,2.09,6.43,6.29
2019/8/27 4:00,4.51,6.52,3.312115385,1.53,3,6.44
2019/8/27 8:00,5.4,5.36,3.353076923,0.76,3.11,6.44
2019/8/27 12:00,9.44,5.94,3.394038462,2.63,7.77,6.83
2019/8/27 16:00,11.03,7.44,3.435,5.89,19.370001,6.39
2019/8/27 20:00,10.26,8.3,3.475961538,6.51,13.46,7.2
2019/8/28 0:00,7.66,8.45,3.516923077,3.45,8.32,6.99
2019/8/28 4:00,2.67,7.83,3.557884615,1.61,6.16,6.25
2019/8/28 8:00,2.46,6.44,3.598846154,0.3,5.2,6.8
2019/8/28 12:00,8.12,8.28,3.639807692,0.54,6.18,7.18
2019/8/28 16:00,8.7,9.99,3.680769231,4.5,7.51,7.66
2019/8/28 20:00,7.13,8.59,3.721730769,4.61,2.46,8.14
2019/8/29 0:00,5.72,7.93,3.762692308,2.67,0.43,7.06
2019/8/29 4:00,3.8,6.67,3.803653846,1.42,0.09,6.76
2019/8/29 8:00,4.6,6.43,3.844615385,0.46,0.46,6.99
2019/8/29 12:00,8.24,5.84,3.885576923,1.57,6.65,6.98
2019/8/29 16:00,8.81,6.56,3.926538462,4.33,13.25,6.74
2019/8/29 20:00,7.87,7.39,3.9675,4.8,9.97,6.97
2019/8/30 0:00,6.16,7.74,4.008461538,2.92,3.49,6.71
2019/8/30 4:00,4.77,7.03,4.049423077,1.78,11.75863292,6.95
2019/8/30 8:00,4.42,6.73,4.090384615,0.84,2.36,7.07
2019/8/30 12:00,9.1,7.49,4.131346154,1.61,8.05,8.53
2019/8/30 16:00,12.6,8.14,4.172307692,6.2,12.52,8.04
2019/8/30 20:00,11.12,7.99,4.213269231,6.79,8.96,6.98
2019/8/31 0:00,8.55,7.795,4.254230769,4.07,4.85,6.45
2019/8/31 4:00,7.03,7.6,4.295192308,2.79,2.94,6.46
2019/8/31 8:00,7.36,7.405,4.336153846,1.74,1.37,6.38
2019/8/31 12:00,7.41,7.21,4.377115385,2.21,10.44,6.38
2019/8/31 16:00,7.56,7.92,4.418076923,5.54,18.18,7.21
2019/8/31 20:00,11.05,9.63,4.459038462,6.2,14.91,7.39
2019/9/1 0:00,10.8692,11.34,4.5,2.49,10.4,13.77
2019/9/1 4:00,10.6884,10.7,4.95,3.18,10.3,13.73
2019/9/1 8:00,10.5076,10.41,4.77,3.43,10.46,13.72
2019/9/1 12:00,10.3268,10.4,7.83,7.28,10.36,13.84
2019/9/1 16:00,10.146,10.64,10.67,5.84,10.59,13.8
2019/9/1 20:00,9.9652,10.33,8.27,6.28,9.9,13.78
2019/9/2 0:00,9.7844,11.28,7.41,11.39,14.42,14.42
2019/9/2 4:00,9.6036,10.57,5.32,11.96,13.58,14.5
2019/9/2 8:00,9.4228,9.96,5.44,12.46,12.98,14.29
2019/9/2 12:00,9.242,9.93,11.72,13.13,13.21,14.59
2019/9/2 16:00,9.0612,9.91,15.09,12.84,13.88,14.91
2019/9/2 20:00,8.8804,10.41,10.08,13.16,13.98,14.67
2019/9/3 0:00,8.6996,8.64,3.69,14.88,13.25,11.23
2019/9/3 4:00,8.5188,7.98,3.13,14.63,12.91,11.43
2019/9/3 8:00,8.338,7.51,3.01,14.48,13.66,11.11
2019/9/3 12:00,8.1572,7.72,5.96,15.61,15.82,11.39
2019/9/3 16:00,7.9764,8.24,7.09,16.290001,18.5,11.29
2019/9/3 20:00,7.7956,8.76,5.53,17.280001,15.76,11.57
2019/9/4 0:00,7.6148,10.74,5.297368421,9.148585759,11.6,8.45
2019/9/4 4:00,7.434,9.18,5.064736842,9.148585759,10.47,8.2
2019/9/4 8:00,7.2532,7.95,4.832105263,9.148585759,9.75,8.22
2019/9/4 12:00,7.0724,7.7,4.599473684,9.148585759,10.71,8.09
2019/9/4 16:00,6.8916,8.11,4.366842105,9.148585759,12.12,8.11
